rk,player,age,team,pos,g,gs,mp,fg,fga,fg_percent,3p,3pa,3p_percent,2p,2pa,2p_percent,efg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,awards,year,player_id
543.0,Tremont Waters,24.0,WAS,PG,1.0,0.0,8.0,4.5,9.0,0.5,0.0,0.0,0.0,4.5,9.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,9.0,9.0,,2022,watertr01
544.0,Shaq Buchanan,25.0,MEM,SG,2.0,0.0,10.0,3.6,14.4,0.25,0.0,7.2,0.0,3.6,7.2,0.5,0.25,0.0,0.0,0.0,3.6,3.6,7.2,7.2,3.6,0.0,7.2,3.6,7.2,,2022,buchash01
545.0,Usman Garuba,19.0,HOU,PF,24.0,2.0,240.0,2.8,6.6,0.432,0.7,3.0,0.25,2.1,3.6,0.583,0.489,0.7,1.0,0.714,3.2,9.3,12.4,2.5,1.5,1.6,0.9,4.2,7.2,,2022,garubus01
546.0,Paul Watson,27.0,OKC,SF,9.0,3.0,156.0,2.8,8.1,0.343,1.4,6.0,0.231,1.4,2.1,0.667,0.429,0.2,0.5,0.5,0.7,5.5,6.2,1.8,0.7,0.7,0.9,2.3,7.2,,2022,watsopa01
547.0,Damyean Dotson,27.0,NYK,SG,2.0,0.0,21.0,3.4,6.9,0.5,0.0,1.7,0.0,3.4,5.1,0.667,0.5,0.0,0.0,0.0,0.0,3.4,3.4,1.7,0.0,0.0,0.0,0.0,6.9,,2022,dotsoda01
548.0,Tim Frazier,31.0,2TM,PG,12.0,3.0,208.0,2.4,7.8,0.311,1.0,2.9,0.353,1.4,4.8,0.286,0.378,0.9,1.6,0.556,0.9,2.4,3.3,5.9,0.5,0.2,2.6,4.7,6.8,,2022,fraziti01
548.0,Tim Frazier,31.0,ORL,PG,10.0,3.0,200.0,2.3,7.7,0.302,1.1,3.1,0.353,1.3,4.7,0.269,0.372,0.9,1.6,0.556,0.9,2.5,3.4,5.9,0.5,0.2,2.3,4.3,6.7,,2022,fraziti01
548.0,Tim Frazier,31.0,CLE,PG,2.0,0.0,8.0,4.5,9.0,0.5,0.0,0.0,0.0,4.5,9.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,9.0,13.5,9.0,,2022,fraziti01
549.0,Aleem Ford,24.0,ORL,SF,5.0,0.0,74.0,2.9,9.7,0.3,1.0,7.3,0.133,1.9,2.4,0.8,0.35,0.0,0.0,0.0,1.0,6.3,7.3,1.0,0.5,0.0,1.9,3.4,6.8,,2022,fordal03
550.0,Tyler Johnson,29.0,2TM,PG,6.0,0.0,91.0,2.4,7.9,0.3,2.0,5.1,0.385,0.4,2.8,0.143,0.425,0.0,0.0,0.0,1.2,3.6,4.7,2.8,1.2,1.2,0.8,2.8,6.7,,2022,johnsty01
550.0,Tyler Johnson,29.0,PHI,PG,3.0,0.0,38.0,3.8,9.5,0.4,2.8,6.6,0.429,0.9,2.8,0.333,0.55,0.0,0.0,0.0,0.9,4.7,5.7,1.9,0.9,0.9,0.9,3.8,10.4,,2022,johnsty01
550.0,Tyler Johnson,29.0,SAS,PG,3.0,0.0,53.0,1.4,6.8,0.2,1.4,4.1,0.333,0.0,2.7,0.0,0.3,0.0,0.0,0.0,1.4,2.7,4.1,3.4,1.4,1.4,0.7,2.0,4.1,,2022,johnsty01
551.0,Willie Cauley-Stein,28.0,2TM,C,20.0,2.0,183.0,3.1,6.9,0.457,0.2,0.4,0.5,3.0,6.5,0.455,0.471,0.2,0.4,0.5,2.6,5.3,7.9,2.0,1.2,0.6,1.4,3.7,6.7,,2022,caulewi01
551.0,Willie Cauley-Stein,28.0,DAL,C,18.0,2.0,177.0,3.3,7.1,0.457,0.2,0.4,0.5,3.1,6.7,0.455,0.471,0.2,0.4,0.5,2.6,5.1,7.7,1.8,1.2,0.6,1.4,3.5,6.9,,2022,caulewi01
551.0,Willie Cauley-Stein,28.0,PHI,C,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,0.0,0.0,12.0,0.0,,2022,caulewi01
552.0,Yves Pons,22.0,MEM,SF,12.0,0.0,71.0,2.5,8.1,0.313,1.5,4.6,0.333,1.0,3.5,0.286,0.406,0.0,1.0,0.0,2.5,3.5,6.1,0.5,0.5,2.0,0.5,3.0,6.6,,2022,ponsyv01
553.0,Chris Chiozza,26.0,GSW,PG,34.0,1.0,372.0,2.3,7.8,0.296,1.6,5.1,0.321,0.7,2.7,0.25,0.401,0.2,0.3,0.667,0.9,2.6,3.5,6.3,1.3,0.0,3.1,3.1,6.5,,2022,chiozch01
554.0,Sharife Cooper,20.0,ATL,PG,13.0,0.0,39.0,2.8,12.9,0.214,0.9,5.5,0.167,1.8,7.4,0.25,0.25,0.0,0.0,0.0,0.0,4.6,4.6,4.6,0.0,0.0,4.6,0.9,6.5,,2022,coopesh01
555.0,Chandler Hutchison,25.0,PHO,SF,6.0,0.0,22.0,1.6,3.3,0.5,0.0,0.0,0.0,1.6,3.3,0.5,0.5,3.3,3.3,1.0,0.0,8.2,8.2,3.3,0.0,0.0,6.5,1.6,6.5,,2022,hutchch01
556.0,Freddie Gillespie,24.0,ORL,PF,9.0,2.0,119.0,2.7,6.7,0.409,0.0,0.3,0.0,2.7,6.4,0.429,0.409,0.9,2.1,0.429,3.9,7.0,10.9,1.5,0.9,2.7,1.5,5.4,6.4,,2022,gillefr01
557.0,Carlik Jones,24.0,2TM,PG,5.0,0.0,23.0,1.6,14.1,0.111,0.0,1.6,0.0,1.6,12.5,0.125,0.111,3.1,3.1,1.0,1.6,3.1,4.7,7.8,1.6,0.0,4.7,0.0,6.3,,2022,jonesca03
557.0,Carlik Jones,24.0,DAL,PG,3.0,0.0,19.0,0.0,13.3,0.0,0.0,1.9,0.0,0.0,11.4,0.0,0.0,3.8,3.8,1.0,1.9,3.8,5.7,9.5,1.9,0.0,5.7,0.0,3.8,,2022,jonesca03
557.0,Carlik Jones,24.0,DEN,PG,2.0,0.0,4.0,9.0,18.0,0.5,0.0,0.0,0.0,9.0,18.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,2022,jonesca03
558.0,Jeff Dowtin,24.0,3TM,PG,9.0,0.0,108.0,2.7,8.7,0.308,0.3,3.0,0.111,2.3,5.7,0.412,0.327,0.7,0.7,1.0,2.7,3.3,6.0,3.3,1.7,0.3,1.7,1.7,6.3,,2022,dowtije01
558.0,Jeff Dowtin,24.0,GSW,PG,4.0,0.0,28.0,3.9,7.7,0.5,0.0,1.3,0.0,3.9,6.4,0.6,0.5,0.0,0.0,0.0,1.3,7.7,9.0,3.9,0.0,1.3,1.3,2.6,7.7,,2022,dowtije01
558.0,Jeff Dowtin,24.0,MIL,PG,1.0,0.0,3.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,dowtije01
558.0,Jeff Dowtin,24.0,ORL,PG,4.0,0.0,77.0,2.3,8.9,0.263,0.5,3.3,0.143,1.9,5.6,0.333,0.289,0.9,0.9,1.0,3.3,1.9,5.1,3.3,2.3,0.0,1.9,1.4,6.1,,2022,dowtije01
559.0,Isaac Bonga,22.0,TOR,SF,15.0,0.0,69.0,1.6,6.8,0.231,0.5,2.1,0.25,1.0,4.7,0.222,0.269,2.6,4.2,0.625,2.1,1.6,3.7,2.1,4.2,1.0,1.0,5.2,6.3,,2022,bongais01
560.0,Shaquille Harrison,28.0,BRK,SG,2.0,0.0,23.0,3.1,9.4,0.333,0.0,3.1,0.0,3.1,6.3,0.5,0.333,0.0,0.0,0.0,1.6,4.7,6.3,4.7,1.6,1.6,3.1,4.7,6.3,,2022,harrish01
561.0,Derrick Walton,26.0,DET,PG,3.0,3.0,108.0,2.0,8.7,0.231,1.0,4.3,0.231,1.0,4.3,0.231,0.288,1.3,1.3,1.0,0.7,2.7,3.3,7.0,2.3,1.3,3.7,2.7,6.3,,2022,waltode01
562.0,Charlie Brown Jr.,24.0,2TM,SG,22.0,2.0,177.0,2.0,7.9,0.256,0.2,2.4,0.083,1.8,5.5,0.333,0.269,1.8,2.0,0.9,2.8,3.7,6.5,1.2,2.0,0.8,1.0,3.7,6.1,,2022,brownch02
562.0,Charlie Brown Jr.,24.0,DAL,SG,3.0,0.0,15.0,2.4,12.0,0.2,0.0,7.2,0.0,2.4,4.8,0.5,0.2,0.0,0.0,0.0,0.0,2.4,2.4,2.4,4.8,2.4,0.0,4.8,4.8,,2022,brownch02
562.0,Charlie Brown Jr.,24.0,PHI,SG,19.0,2.0,162.0,2.0,7.6,0.265,0.2,2.0,0.111,1.8,5.6,0.32,0.279,2.0,2.2,0.9,3.1,3.8,6.9,1.1,1.8,0.7,1.1,3.6,6.2,,2022,brownch02
563.0,Jarron Cumberland,24.0,POR,SG,3.0,0.0,12.0,3.0,6.0,0.5,0.0,3.0,0.0,3.0,3.0,1.0,0.5,0.0,0.0,0.0,3.0,6.0,9.0,3.0,0.0,0.0,0.0,6.0,6.0,,2022,cumbeja01
564.0,Jordan Schakel,23.0,WAS,SG,4.0,0.0,30.0,1.2,13.2,0.091,1.2,7.2,0.167,0.0,6.0,0.0,0.136,2.4,2.4,1.0,2.4,7.2,9.6,0.0,1.2,0.0,1.2,0.0,6.0,,2022,schakjo01
565.0,Robert Woodard II,22.0,SAC,SF,12.0,0.0,42.0,1.7,13.7,0.125,0.9,3.4,0.25,0.9,10.3,0.083,0.156,1.7,1.7,1.0,4.3,5.1,9.4,2.6,0.9,0.9,0.9,2.6,6.0,,2022,woodaro01
566.0,Juwan Morgan,24.0,2TM,PF,2.0,0.0,31.0,2.3,3.5,0.667,1.2,2.3,0.5,1.2,1.2,1.0,0.833,0.0,0.0,0.0,2.3,2.3,4.6,1.2,0.0,0.0,0.0,3.5,5.8,,2022,morgaju01
566.0,Juwan Morgan,24.0,TOR,PF,1.0,0.0,27.0,2.7,4.0,0.667,1.3,2.7,0.5,1.3,1.3,1.0,0.833,0.0,0.0,0.0,2.7,2.7,5.3,1.3,0.0,0.0,0.0,4.0,6.7,,2022,morgaju01
566.0,Juwan Morgan,24.0,BOS,PF,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,morgaju01
567.0,Jericho Sims,23.0,NYK,PF,41.0,5.0,555.0,2.5,3.5,0.722,0.0,0.0,0.0,2.5,3.5,0.722,0.722,0.8,1.9,0.414,4.0,7.0,11.0,1.4,0.7,1.4,1.3,4.3,5.8,,2022,simsje01
568.0,Nerlens Noel,27.0,NYK,C,25.0,11.0,562.0,2.0,3.8,0.533,0.0,0.2,0.0,2.0,3.7,0.561,0.533,1.3,1.9,0.7,3.1,6.0,9.0,1.5,1.9,2.0,1.3,4.3,5.4,,2022,noelne01
569.0,Scottie Lewis,21.0,CHO,SG,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,10.3,0.5,0.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,5.1,,2022,lewissc01
570.0,Ed Davis,32.0,CLE,C,31.0,3.0,201.0,2.0,2.9,0.688,0.0,0.0,0.0,2.0,2.9,0.688,0.688,1.1,2.5,0.429,2.5,9.0,11.5,1.3,0.5,1.6,0.9,5.9,5.0,,2022,davised01
571.0,Langston Galloway,30.0,2TM,SG,7.0,0.0,107.0,2.0,8.7,0.231,0.7,5.4,0.125,1.3,3.4,0.4,0.269,0.0,0.0,0.0,1.0,5.0,6.1,4.0,0.3,0.0,2.0,2.4,4.7,,2022,gallola01
571.0,Langston Galloway,30.0,BRK,SG,4.0,0.0,58.0,3.1,8.1,0.385,1.2,5.0,0.25,1.9,3.1,0.6,0.462,0.0,0.0,0.0,0.6,4.3,5.0,3.1,0.0,0.0,3.1,3.1,7.4,,2022,gallola01
571.0,Langston Galloway,30.0,MIL,SG,3.0,0.0,49.0,0.7,9.6,0.077,0.0,5.9,0.0,0.7,3.7,0.2,0.077,0.0,0.0,0.0,1.5,5.9,7.3,5.1,0.7,0.0,0.7,1.5,1.5,,2022,gallola01
572.0,Xavier Sneed,24.0,2TM,SF,9.0,0.0,39.0,1.8,9.2,0.2,0.9,7.4,0.125,0.9,1.8,0.5,0.25,0.0,0.0,0.0,1.8,3.7,5.5,0.9,0.0,0.0,0.0,1.8,4.6,,2022,sneedxa01
572.0,Xavier Sneed,24.0,MEM,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,9.0,0.0,,2022,sneedxa01
572.0,Xavier Sneed,24.0,UTA,SF,7.0,0.0,31.0,2.3,9.3,0.25,1.2,7.0,0.167,1.2,2.3,0.5,0.313,0.0,0.0,0.0,1.2,3.5,4.6,1.2,0.0,0.0,0.0,0.0,5.8,,2022,sneedxa01
573.0,Jaylen Morris,26.0,SAS,SG,3.0,0.0,16.0,0.0,13.5,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,4.5,9.0,0.5,0.0,4.5,4.5,4.5,0.0,0.0,2.3,4.5,4.5,,2022,morrija01
574.0,Aaron Henry,22.0,PHI,SF,6.0,0.0,17.0,2.1,10.6,0.2,0.0,2.1,0.0,2.1,8.5,0.25,0.2,0.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,4.2,4.2,4.2,4.2,,2022,henryaa01
575.0,Miye Oni,24.0,UTA,SG,16.0,0.0,44.0,1.6,7.4,0.222,0.8,6.5,0.125,0.8,0.8,1.0,0.278,0.0,0.8,0.0,0.8,4.9,5.7,4.1,0.0,0.0,0.8,5.7,4.1,,2022,onimi01
576.0,Deividas Sirvydis,21.0,DET,SG,3.0,0.0,27.0,1.3,13.3,0.1,1.3,9.3,0.143,0.0,4.0,0.0,0.15,0.0,0.0,0.0,0.0,8.0,8.0,1.3,4.0,1.3,0.0,5.3,4.0,,2022,sirvyde01
577.0,Darren Collison,34.0,LAL,PG,3.0,0.0,37.0,1.9,6.8,0.286,0.0,2.9,0.0,1.9,3.9,0.5,0.286,0.0,0.0,0.0,0.0,3.9,3.9,1.9,1.0,0.0,1.0,4.9,3.9,,2022,collida01
578.0,Marcus Garrett,23.0,MIA,SG,12.0,0.0,128.0,1.4,5.9,0.238,0.3,1.1,0.25,1.1,4.8,0.235,0.262,0.6,1.4,0.4,2.5,3.9,6.5,2.0,1.4,0.8,0.6,4.5,3.7,,2022,garrema01
579.0,Joel Ayayi,21.0,WAS,SG,7.0,0.0,20.0,1.8,10.8,0.167,0.0,1.8,0.0,1.8,9.0,0.2,0.167,0.0,0.0,0.0,1.8,3.6,5.4,7.2,0.0,0.0,0.0,0.0,3.6,,2022,ayayijo01
580.0,Solomon Hill,30.0,ATL,SF,13.0,1.0,139.0,0.8,5.2,0.15,0.5,3.4,0.154,0.3,1.8,0.143,0.2,0.0,0.0,0.0,1.6,4.4,6.0,3.1,1.0,0.5,0.3,4.1,2.1,,2022,hillso01
581.0,George King,28.0,DAL,SF,4.0,0.0,19.0,0.0,9.5,0.0,0.0,7.6,0.0,0.0,1.9,0.0,0.0,1.9,3.8,0.5,0.0,9.5,9.5,0.0,0.0,0.0,1.9,7.6,1.9,,2022,kingge03
582.0,Cat Barber,27.0,ATL,PG,3.0,0.0,13.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,11.1,0.0,2.8,5.5,8.3,8.3,0.0,0.0,2.8,2.8,0.0,,2022,barbeca01
583.0,Jordan Bell,27.0,CHI,C,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,36.0,0.0,,2022,belljo01
584.0,Zylan Cheatham,26.0,UTA,SF,1.0,0.0,5.0,0.0,21.6,0.0,0.0,14.4,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,cheatzy01
585.0,Sam Dekker,27.0,TOR,PF,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,dekkesa01
586.0,Javin DeLaurier,23.0,MIL,C,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,,2022,delauja01
587.0,Jaime Echenique,24.0,WAS,C,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,echenja01
588.0,Jordan Goodwin,23.0,WAS,SG,2.0,0.0,6.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,,2022,goodwjo01
589.0,Tyler Hall,24.0,NYK,SG,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,hallty01
590.0,Nate Hinton,22.0,IND,SG,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,,2022,hintona01
591.0,Jay Huff,23.0,LAL,C,4.0,0.0,20.0,0.0,5.4,0.0,0.0,3.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,5.4,7.2,1.8,1.8,1.8,1.8,1.8,0.0,,2022,huffja01
592.0,Feron Hunt,22.0,NYK,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,4.5,4.5,0.0,4.5,4.5,0.0,,2022,huntfe01
593.0,DeJon Jarreau,24.0,IND,SG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,jarrede01
594.0,David Johnson,20.0,TOR,SG,2.0,0.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,johnsda08
595.0,Arnoldas Kulboka,24.0,CHO,SF,2.0,0.0,5.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,,2022,kulboar01
596.0,Anthony Lamb,24.0,SAS,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,,2022,lamban01
597.0,JaQuori McLaughlin,24.0,DAL,PG,4.0,0.0,11.0,0.0,6.5,0.0,0.0,3.3,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3.3,0.0,,2022,mclauja01
598.0,C.J. Miles,34.0,BOS,SG,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,,2022,milescj01
599.0,Matt Mooney,24.0,NYK,SG,1.0,0.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,,2022,moonema01
600.0,Ade Murkey,24.0,SAC,SG,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,murkead01
601.0,Jaysean Paige,27.0,DET,PG,1.0,0.0,7.0,0.0,15.4,0.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,0.0,0.0,5.1,10.3,0.0,,2022,paigeja01
602.0,Trayvon Palmer,27.0,DET,SG,1.0,0.0,17.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,0.0,0.0,2.1,4.2,0.0,,2022,palmetr01
603.0,Emanuel Terry,25.0,PHO,PF,3.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,30.0,4.0,2.0,0.0,10.0,8.0,0.0,,2022,terryem01
604.0,Jon Teske,24.0,MEM,C,3.0,0.0,8.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,4.5,0.0,,2022,teskejo01
605.0,M.J. Walker,23.0,PHO,SG,2.0,0.0,8.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,9.0,0.0,0.0,4.5,0.0,,2022,walkemj01
0.0,League Average,0.0,,,0.0,0.0,0.0,0.0,0.0,0.461,0.0,0.0,0.354,0.0,0.0,0.533,0.532,0.0,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2022,league_average
1.0,Tyler Dorsey,26.0,DAL,SF,3.0,0.0,8.0,18.0,22.5,0.8,4.5,9.0,0.5,13.5,13.5,1.0,0.9,0.0,0.0,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,40.5,,2023,dorsety01
2.0,Stanley Umude,23.0,DET,SG,1.0,0.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,36.0,,2023,umudest01
3.0,Donovan Williams,21.0,ATL,SG,2.0,0.0,4.0,18.0,45.0,0.4,0.0,18.0,0.0,18.0,27.0,0.667,0.4,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0,,2023,willido02
4.0,Giannis Antetokounmpo,28.0,MIL,PF,63.0,63.0,2024.0,12.6,22.7,0.553,0.8,3.0,0.275,11.7,19.7,0.596,0.572,8.9,13.7,0.645,2.4,10.8,13.2,6.4,0.9,0.9,4.4,3.5,34.8,"MVP-3,DPOY-6,AS,NBA1",2023,antetgi01
5.0,Joel Embiid,28.0,PHI,C,66.0,66.0,2284.0,11.5,20.9,0.548,1.0,3.2,0.33,10.4,17.8,0.587,0.573,10.4,12.2,0.857,1.8,8.8,10.6,4.3,1.0,1.8,3.6,3.2,34.4,"MVP-1,DPOY-9,CPOY-5,AS,NBA1",2023,embiijo01
6.0,Luka DonÄiÄ,23.0,DAL,PG,66.0,66.0,2391.0,10.8,21.8,0.496,2.8,8.1,0.342,8.0,13.7,0.588,0.56,7.8,10.4,0.742,0.8,7.8,8.6,8.0,1.4,0.5,3.6,2.5,32.2,"MVP-8,CPOY-8,AS,NBA1",2023,doncilu01
7.0,Damian Lillard,32.0,POR,PG,58.0,58.0,2107.0,9.5,20.5,0.463,4.2,11.2,0.371,5.3,9.3,0.574,0.564,8.7,9.5,0.914,0.8,4.0,4.7,7.3,0.9,0.3,3.3,1.9,31.9,"CPOY-10,AS,NBA3",2023,lillada01
8.0,Shai Gilgeous-Alexander,24.0,OKC,PG,68.0,68.0,2416.0,10.5,20.6,0.51,0.9,2.5,0.345,9.6,18.1,0.533,0.531,10.0,11.0,0.905,0.9,4.0,4.9,5.5,1.7,1.0,2.9,2.9,31.8,"MVP-5,CPOY-7,AS,NBA1",2023,gilgesh01
9.0,Stephen Curry,34.0,GSW,PG,56.0,56.0,1941.0,10.4,21.0,0.493,5.1,11.9,0.427,5.3,9.2,0.579,0.614,4.8,5.2,0.915,0.7,5.6,6.3,6.5,1.0,0.4,3.3,2.2,30.6,"MVP-9,CPOY-9,AS,NBA2",2023,curryst01
10.0,Ja Morant,23.0,MEM,PG,61.0,59.0,1948.0,10.5,22.4,0.466,1.7,5.5,0.307,8.8,16.9,0.519,0.504,6.9,9.2,0.748,1.1,5.5,6.6,9.1,1.2,0.3,3.8,1.8,29.5,"MVP-12,AS",2023,moranja01
11.0,Kevin Durant,34.0,2TM,PF,47.0,47.0,1672.0,10.4,18.6,0.56,2.0,5.0,0.404,8.4,13.6,0.617,0.614,6.6,7.2,0.919,0.4,6.4,6.7,5.1,0.7,1.4,3.4,2.1,29.4,AS,2023,duranke01
11.0,Kevin Durant,34.0,BRK,PF,39.0,39.0,1403.0,10.5,18.8,0.559,1.8,4.8,0.376,8.7,14.0,0.622,0.607,6.9,7.3,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,,2023,duranke01
11.0,Kevin Durant,34.0,PHO,PF,8.0,8.0,269.0,9.8,17.1,0.57,2.9,5.5,0.537,6.8,11.6,0.586,0.656,5.4,6.4,0.833,0.4,6.4,6.8,3.7,0.3,1.3,2.7,0.9,27.8,,2023,duranke01
12.0,LeBron James,38.0,LAL,PF,55.0,54.0,1954.0,11.2,22.5,0.5,2.2,6.9,0.321,9.0,15.5,0.58,0.549,4.6,6.0,0.768,1.2,7.2,8.4,6.9,0.9,0.6,3.3,1.6,29.3,"AS,NBA3",2023,jamesle01
13.0,Jayson Tatum,24.0,BOS,SF,74.0,74.0,2732.0,9.6,20.5,0.466,3.2,9.0,0.35,6.4,11.5,0.558,0.543,7.0,8.2,0.854,1.0,7.5,8.6,4.5,1.0,0.7,2.8,2.1,29.3,"MVP-4,CPOY-10,AS,NBA1",2023,tatumja01
14.0,Devin Booker,26.0,PHO,SG,53.0,53.0,1835.0,10.3,20.9,0.494,2.2,6.2,0.351,8.2,14.7,0.554,0.546,6.0,7.0,0.855,0.9,3.8,4.7,5.7,1.0,0.4,2.8,3.1,28.9,,2023,bookede01
15.0,Donovan Mitchell,26.0,CLE,SG,68.0,68.0,2432.0,10.1,20.8,0.484,3.6,9.4,0.386,6.4,11.4,0.566,0.572,4.7,5.4,0.867,0.9,3.3,4.3,4.5,1.5,0.4,2.7,2.5,28.5,"MVP-6,CPOY-6,AS,NBA2",2023,mitchdo01
16.0,Zion Williamson,22.0,NOP,PF,29.0,29.0,956.0,10.7,17.7,0.608,0.3,0.7,0.368,10.5,16.9,0.618,0.615,6.7,9.3,0.714,2.2,5.4,7.6,5.0,1.2,0.6,3.7,2.4,28.4,AS,2023,willizi01
17.0,Anthony Davis,29.0,LAL,C,56.0,54.0,1904.0,10.2,18.2,0.563,0.4,1.4,0.257,9.9,16.8,0.589,0.573,6.6,8.4,0.784,3.7,9.6,13.3,2.8,1.1,2.2,2.3,2.8,27.4,,2023,davisan02
